,trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha,subject
0,1,118820.13440004084,4883.936600002926,False,15000.0,,True,True,inf,True,50,ujuzi,knowledge,0.3,0
1,2,126047.07490000874,1646.066899993457,True,7217.064756936508,knowledge,False,True,2110.032378468254,True,50,ujuzi,knowledge,0.3,0
2,3,132362.35030001262,4523.2601999887265,False,15000.0,,True,True,inf,True,54,degaga,glasses,0.3,0
3,4,139224.719299993,1297.6233000517823,True,6495.2832999710945,glasses,False,True,2082.1416499855472,True,54,degaga,glasses,0.3,0
4,5,144304.73080003867,4968.492799962405,False,15000.0,,True,True,inf,True,22,kazi,work,0.3,0
5,6,151618.75650001457,5675.696899998002,False,15000.0,,True,True,inf,True,43,kiti,chair,0.3,0
6,7,159633.16710002255,6491.951500007417,False,6468.065861636537,,False,False,2568.0329308182686,True,22,kazi,work,0.3,0
7,8,168510.56409999728,3845.6938000163063,True,6935.171546161445,chair,False,True,2635.0857730807224,True,43,kiti,chair,0.3,0
8,9,175891.06029999675,2028.511900047306,True,7784.419122308574,knowledge,False,True,2393.709561154287,True,50,ujuzi,knowledge,0.25117187500000004,0
9,10,182738.11299999943,6411.151200009044,False,15000.0,,True,True,inf,True,28,kichwa,head,0.3,0
10,11,191500.41360000614,1595.3464999911375,True,7193.255615319632,glasses,False,True,2431.127807659816,True,54,degaga,glasses,0.250390625,0
11,12,197214.95719999075,1711.5891000139527,True,6390.945517056675,head,False,True,2529.4727585283376,True,28,kichwa,head,0.3,0
12,13,202277.9087999952,3823.3258000109345,False,15000.0,,True,True,inf,True,26,siri,secret,0.3,0
13,14,208442.60500004748,6873.392499983311,False,15000.0,,True,True,inf,True,65,maliki,king,0.3,0
14,15,217655.06290004123,1729.1820999816991,False,7138.386102061122,song,False,True,2570.193051030561,True,26,siri,secret,0.3,0
15,16,223151.23350004433,2408.5102999815717,True,6412.243819187196,king,False,True,2540.121909593598,True,65,maliki,king,0.3,0
16,17,228983.73890004586,4310.841599944979,False,6480.247236535562,chair,False,True,2574.123618267781,True,22,kazi,work,0.349609375,0
17,18,236545.4166000127,1255.4470000322908,True,6776.966418659112,chair,False,True,2555.983209329556,True,43,kiti,chair,0.250390625,0
18,19,241294.43350003567,6112.719899974763,False,15000.0,,True,True,inf,True,51,chunga,pot,0.3,0
19,20,249756.27200002782,2928.1005999655463,True,6110.582765580523,head,False,True,2389.2913827902617,True,28,kichwa,head,0.349609375,0
20,21,255870.0814000331,3711.1761000123806,True,6067.0534133673455,pot,False,True,2534.0267066836727,True,51,chunga,pot,0.3,0
21,22,262765.96380001865,4948.760400002357,False,15000.0,,True,True,inf,True,34,kioo,mirror,0.3,0
22,23,270062.783500005,3038.166199985426,True,6091.931435488153,work,False,True,2379.9657177440763,True,22,kazi,work,0.39921874999999996,0
23,24,276509.1287000105,1886.8171999929473,True,6987.914106862553,mirror,False,True,2494.9570534312766,True,34,kioo,mirror,0.3,0
24,25,284056.46610003896,1264.004600001499,True,7084.881419749273,secret,False,True,2543.4407098746365,True,26,siri,secret,0.250390625,0
25,26,288987.46350000147,2060.023700003512,True,6411.445998739834,king,False,True,2539.722999369917,True,65,maliki,king,0.250390625,0
26,27,294751.17580004735,1712.5999999698251,True,6095.712363027045,head,False,True,2381.8561815135226,True,28,kichwa,head,0.30000000000000004,0
27,28,300731.9350000471,inf,True,5965.2813512925095,work,False,True,2316.6406756462547,True,22,kazi,work,0.41289062499999996,0
28,29,307445.05440001376,1839.3842999939807,True,5753.388410065259,pot,False,True,2377.1942050326297,True,51,chunga,pot,0.250390625,0
29,30,312493.59150003875,4016.450499999337,False,15000.0,,True,True,inf,True,7,jiwe,stone,0.3,0
30,31,318858.31179999514,5688.457200012635,False,15000.0,,True,True,inf,True,42,chama,society,0.3,0
31,32,326885.9666000353,906.9407999631949,True,6716.124444337296,stone,False,True,2525.562222168648,True,7,jiwe,stone,0.3,0
32,33,331450.1691000187,797.5967000238597,True,7207.189410056738,society,False,True,2438.094705028369,True,42,chama,society,0.3,0
33,34,336465.22890002234,1493.833500018809,True,6955.368819334923,mirror,False,True,2478.6844096674613,True,34,kioo,mirror,0.250390625,0
34,35,341496.0052000242,5699.446699989494,False,15000.0,,True,True,inf,True,56,wimbo,song,0.3,0
35,36,349542.12080000434,1700.9752999874763,True,6116.238512123206,work,False,True,2392.119256061603,True,22,kazi,work,0.4117187499999999,0
36,37,354523.91580003314,inf,False,6252.08633985722,,False,False,2460.04316992861,True,56,wimbo,song,0.3,0
37,38,363253.5727000213,7230.245799990371,False,15000.0,,True,True,inf,True,40,kitanda,bed,0.3,0
38,39,372831.37840003474,5054.537899966817,False,15000.0,,True,True,inf,True,61,lugha,language,0.3,0
39,40,380228.43580000335,1859.8807000089437,True,6276.048568087218,bed,False,True,2638.524284043609,True,40,kitanda,bed,0.3,0
40,41,385243.78910003,695.3809999977238,True,7521.815481796824,language,False,True,2428.907740898412,True,61,lugha,language,0.3,0
41,trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha,0
42,1,416458.78270000685,5907.691900036298,False,15000,,True,True,inf,False,37,kisu,knife,0.3,0
43,2,424709.73090000916,1173.289800004568,True,15000,knife,False,True,2183.43726160869,False,37,kisu,knife,0.3,0
44,3,430389.7864000173,3345.987699984107,False,15000,,True,True,inf,False,35,tofaa,apple,0.3,0
45,4,436087.706100021,1110.3224999969825,True,15000,apple,False,True,1985.4462120056382,False,35,tofaa,apple,0.3,0
46,5,440535.20630003186,6030.261099978816,False,15000,,True,True,inf,False,24,barua,letter,0.3,0
47,6,448914.16480002226,3764.1885000048205,False,15000,,True,True,inf,False,17,samaki,fish,0.3,0
48,7,455028.0633000075,718.092399998568,True,15000,letter,False,True,2530.212276522512,False,24,barua,letter,0.3,0
49,8,459609.49490003986,825.3724999958649,True,15000,fish,False,True,2335.908511131246,False,17,samaki,fish,0.3,0
50,9,464291.9168000226,5149.793100019451,False,15000,,True,True,inf,False,64,duka,shop,0.3,0
51,10,471787.7751000342,2737.2347000055015,True,15000,knife,False,True,2345.6482957048484,False,37,kisu,knife,0.343359375,0
52,11,478016.90710004186,5310.552099952474,False,15000,letter,False,True,2494.085836102061,False,64,duka,shop,0.3,0
53,12,487629.1363000055,1874.2606000159867,True,15000,apple,False,True,2438.042168388259,False,35,tofaa,apple,0.250390625,0
54,13,492910.88129999116,3792.395700002089,False,15000,,True,True,inf,False,47,ufu,death,0.3,0
55,14,499057.4885000242,3787.1553999721073,False,15000,,True,True,inf,False,23,shukuru,thanks,0.3,0
56,15,505188.75130004017,1244.6980999666266,True,15000,death,False,True,2421.9586135120576,False,47,ufu,death,0.3,0
57,16,510087.13580004405,3060.6682999641635,False,15000,thank you,False,True,2354.7949396244494,False,23,shukuru,thanks,0.3,0
58,17,521497.43149999995,2050.920200010296,True,15000,letter,False,True,2547.204236325551,False,24,barua,letter,0.250390625,0
59,18,526878.0146000208,3210.0152000202797,True,15000,fish,False,True,2575.8217849737002,False,17,samaki,fish,0.349609375,0
60,19,533442.4322000123,1736.1463999841362,True,15000,knife,False,True,2527.257164173427,False,37,kisu,knife,0.29375000000000007,0
61,20,538588.9039000031,1379.345800029114,True,15000,shop,False,True,2485.7117088249947,False,64,duka,shop,0.250390625,0
62,21,543286.9339000317,2293.734000006225,False,15000,,True,True,inf,False,18,baba,father,0.3,0
63,22,547934.9992999923,2421.5338000212796,False,15000,,True,True,inf,False,5,rafiki,friend,0.3,0
64,23,552715.7668000436,794.216999958735,True,15000,father,False,True,2260.366993549538,False,18,baba,father,0.3,0
65,24,558680.651600007,728.0967999831773,True,15000,friend,False,True,2338.7775145737983,False,5,rafiki,friend,0.3,0
66,25,562861.7188000353,1538.4197999956086,True,15000,death,False,True,2458.099603817495,False,47,ufu,death,0.250390625,0
67,26,567858.7241999921,1770.1360000064597,True,15000,thanks,False,True,2465.5012009470456,False,23,shukuru,thanks,0.250390625,0
68,27,573092.3655999941,1754.6474999981,True,15000,fish,False,True,2454.6733821904268,False,17,samaki,fish,0.30000000000000004,0
69,28,578754.727600026,4973.217599967029,False,15000,,True,True,inf,False,41,tumbili,monkey,0.3,0
70,29,586084.7199000418,2666.1406999919564,False,15000,,True,True,inf,False,63,maji,ice,0.3,0
71,30,591099.5875000372,792.8165000048466,True,15000,monkey,False,True,2425.425318439265,False,41,tumbili,monkey,0.3,0
72,31,595546.2300000363,825.1297000097111,True,15000,ice,False,True,2262.402720165585,False,63,maji,ice,0.3,0
73,32,599912.5344000058,1227.2132000070997,True,15000,father,False,True,2339.214294959899,False,18,baba,father,0.250390625,0
74,33,604424.7618000372,6522.785999986809,False,15000,,True,True,inf,False,67,maslahi,interest,0.3,0
75,34,613287.4143000226,inf,True,15000,friend,False,True,2428.5857138972146,False,5,rafiki,friend,0.349609375,0
76,35,619235.0383000448,1377.5402999599464,True,15000,interest,False,True,2544.75501243876,False,67,maslahi,interest,0.3,0
77,36,624549.7359000146,3681.471900024917,False,15000,,True,True,inf,False,72,fasihi,book,0.3,0
78,37,630579.402000003,5061.2903000437655,False,15000,,True,True,inf,False,70,farasi,horse,0.3,0
79,38,637992.2473000479,1388.2850999943912,True,15000,book,False,True,2480.439917210083,False,72,fasihi,book,0.3,0
80,39,642806.428800046,713.6472999700345,True,15000,horse,False,True,2419.3186465940785,False,70,farasi,horse,0.3,0
81,40,648204.8422000371,2448.427199968137,True,15000,monkey,False,True,2451.099869625578,False,41,tumbili,monkey,0.29960937499999996,0
82,41,654653.7506000022,11043.479699990712,False,15000,,False,True,2492.009195384766,False,63,maji,ice,0.349609375,0
83,42,668062.3647000175,1335.2804000023752,True,15000,friend,False,True,2519.434256098604,False,5,rafiki,friend,0.30000000000000004,0
84,43,674026.8320000032,4583.604000043124,True,15000,interest,False,True,2415.6217881657176,False,67,maslahi,interest,0.349609375,0
85,44,683239.7749000229,2304.7264000051655,False,15000,,True,True,inf,False,58,limau,lemon,0.3,0
86,45,687903.2144999946,3476.548200007528,True,15000,book,False,True,2359.003962949558,False,72,fasihi,book,0.349609375,0
87,1,126000.30919996789,5825.362400035374,False,15000,,True,True,inf,False,19,karamu,party,0.3,1
88,2,134168.2359999977,1195.9932000027038,True,15000,party,False,True,2177.731756100829,False,19,karamu,party,0.3,1
89,3,139498.6602999852,7290.689999994356,False,15000,,True,True,inf,False,55,likizo,holidays,0.3,1
90,4,149145.44779999414,894.4711000076495,False,15000,holiday,False,True,2273.853034263562,False,55,likizo,holidays,0.3,1
91,5,154657.9464999959,4578.659799997695,False,15000,,True,True,inf,False,10,kamba,rope,0.3,1
92,6,161588.75299995998,4940.432200033683,False,15000,,True,True,inf,False,70,farasi,horse,0.3,1
93,7,168884.43480001297,inf,True,15000,rope,False,True,2517.835410837293,False,10,kamba,rope,0.3,1
94,8,179546.92499997327,1296.008300036192,True,15000,horse,False,True,2678.365727706273,False,70,farasi,horse,0.3,1
95,9,184894.00999998907,1714.5201999810524,True,15000,party,False,True,2396.5015497789145,False,19,karamu,party,0.250390625,1
96,10,190457.39519997733,7540.360299986787,False,15000,,True,True,inf,False,54,degaga,glasses,0.3,1
97,11,200338.05319998646,1812.6287999912165,True,15000,holidays,False,True,2391.5924640450307,False,55,likizo,holidays,0.250390625,1
98,12,210548.582599964,1613.1258000386879,True,15000,glasses,False,True,2759.8106718833214,False,54,degaga,glasses,0.3,1
99,13,216579.52329999534,4212.088899977971,False,15000,,True,True,inf,False,26,siri,secret,0.3,1
100,14,223142.39950000774,1446.556699986104,True,15000,rope,False,True,2410.71298139299,False,10,kamba,rope,0.250390625,1
101,15,227790.24950001622,1196.827499952633,True,15000,secret,False,True,2364.857682041747,False,26,siri,secret,0.3,1
102,16,233155.7291999925,1279.807000013534,True,15000,horse,False,True,2396.4986175297013,False,70,farasi,horse,0.250390625,1
103,17,238120.11819996405,3171.862700022757,False,15000,,True,True,inf,False,40,kitanda,bed,0.3,1
104,18,243635.2017999743,3321.1834999965504,False,15000,,True,True,inf,False,33,bibi,grandmother,0.3,1
105,19,249315.38429996,1845.0049000093713,True,15000,bed,False,True,2364.0030096713376,False,40,kitanda,bed,0.3,1
106,20,254262.733999989,1049.487499985844,True,15000,grandmother,False,True,2332.028191392701,False,33,bibi,grandmother,0.3,1
107,21,261909.861299966,1495.1442000456154,True,15000,glasses,False,True,2368.6553837580914,False,54,degaga,glasses,0.250390625,1
108,22,267576.13709999714,5477.445999975316,False,15000,,True,True,inf,False,34,kioo,mirror,0.3,1
109,23,275403.36200001184,4307.982800004538,False,15000,,True,True,inf,False,60,duara,wheel,0.3,1
110,24,282066.28939998336,1096.115100022871,True,15000,mirror,False,True,2530.0874057155133,False,34,kioo,mirror,0.3,1
111,25,286947.45719997445,3927.7490000240505,True,15000,wheel,False,True,2383.089692086455,False,60,duara,wheel,0.3,1
112,26,294530.2836999763,1356.1914000310935,True,15000,secret,False,True,2566.5056693673155,False,26,siri,secret,0.250390625,1
113,27,300057.92900000233,1291.6607999941334,True,15000,bed,False,True,2377.4491104427243,False,40,kitanda,bed,0.250390625,1
114,28,304373.4370999737,1245.4417000408284,True,15000,grandmother,False,True,2371.9000907208238,False,33,bibi,grandmother,0.250390625,1
115,29,311253.31050000386,6617.131499981042,False,15000,,True,True,inf,False,44,tunda,fruit,0.3,1
116,30,320218.5491999844,3277.850100013893,False,15000,,True,True,inf,False,47,ufu,death,0.3,1
117,31,325846.00419999333,2158.9592000236735,True,15000,fruit,False,True,2534.8101750270425,False,44,tunda,fruit,0.3,1
118,32,331559.9942000117,1151.794199948199,True,15000,death,False,True,2372.0513658714713,False,47,ufu,death,0.3,1
119,33,336423.68439998245,1359.9684999790043,True,15000,mirror,False,True,2411.225925527476,False,34,kioo,mirror,0.250390625,1
120,34,341638.5777000105,1329.4440999743529,True,15000,wheel,False,True,2425.5674287006645,False,60,duara,wheel,0.250390625,1
121,35,346504.0042999899,3460.092999972403,False,15000,,True,True,inf,False,2,pombe,beer,0.3,1
122,36,352317.3657999723,3440.5008000321686,False,15000,,True,True,inf,False,53,wakati,alarm,0.3,1
123,37,358114.5042999997,1045.348500018008,True,15000,beer,False,True,2386.677229165812,False,2,pombe,beer,0.3,1
124,38,362461.7883999599,945.465300057549,True,15000,alarm,False,True,2303.863800471024,False,53,wakati,alarm,0.3,1
125,39,366911.0585000017,2377.6622000150383,False,15000,,True,True,inf,False,27,basi,bus,0.3,1
126,40,371641.9759999844,4396.306200011168,False,15000,,True,True,inf,False,39,chakula,food,0.3,1
127,41,378388.1870000041,14988.826899963897,False,15000,,False,False,2379.457138789386,False,27,basi,bus,0.3,1
128,42,395799.15969999274,1643.1538999895565,True,15000,food,False,True,2899.644069393374,False,39,chakula,food,0.3,1
129,43,401126.9093999872,1348.8075999775901,True,15000,fruit,False,True,2636.22083723406,False,44,tunda,fruit,0.250390625,1
130,44,405742.4911999842,1029.097200022079,True,15000,death,False,True,2643.8252833885003,False,47,ufu,death,0.250390625,1
131,45,410406.7531999899,1029.5557000208646,True,15000,beer,False,True,2395.4139948925013,False,2,pombe,beer,0.250390625,1
132,trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha,1
133,1,442248.5943000065,7005.882799974643,False,15000.0,,True,True,inf,True,4,jioni,evening,0.3,1
134,2,451607.5131999678,1525.5739000276662,True,6842.98968364199,evening,False,True,2255.994841820995,True,4,jioni,evening,0.3,1
135,3,457484.5630999771,3102.7618999942206,False,15000.0,,True,True,inf,True,51,chunga,pot,0.3,1
136,4,462932.16289998963,745.7188999978825,True,4924.7649671675845,pot,False,True,1962.8824835837922,True,51,chunga,pot,0.3,1
137,5,466732.5216999743,2367.537100042682,False,15000.0,,True,True,inf,True,5,rafiki,friend,0.3,1
138,6,471444.36229998246,3196.2663999875076,False,15000.0,,True,True,inf,True,32,tabibu,doctor,0.3,1
139,7,476992.73299996275,1128.6528000491671,True,6619.3964212448855,friend,False,True,2310.6982106224427,True,5,rafiki,friend,0.3,1
140,8,481822.8907000157,928.2211999525316,True,6633.252628578292,doctor,False,True,2317.626314289146,True,32,tabibu,doctor,0.3,1
141,9,487373.3674999676,5157.628100016154,False,15000.0,,True,True,inf,True,42,chama,society,0.3,1
142,10,494884.7256000154,7119.935399969108,False,15000.0,,True,True,inf,True,49,kuku,chicken,0.3,1
143,11,504346.2300999672,2386.744700022973,True,7607.883203191831,society,False,True,2638.4416015959155,True,42,chama,society,0.3,1
144,12,510526.38870000374,975.895399984438,True,7494.676735543511,chicken,False,True,2581.8383677717557,True,49,kuku,chicken,0.3,1
145,13,515391.2004000158,1527.9065999784507,True,7426.266845797923,evening,False,True,2547.6334228989617,True,4,jioni,evening,0.250390625,1
146,14,520790.27479997603,1527.5174000416882,True,6054.0000359717915,pot,False,True,2527.5000179858957,True,51,chunga,pot,0.250390625,1
147,15,525237.2077999753,1038.6129000107758,True,6695.879698661751,friend,False,True,2348.9398493308754,True,5,rafiki,friend,0.250390625,1
148,16,529750.0997000025,inf,True,6686.13845070193,doctor,False,True,2344.069225350965,True,32,tabibu,doctor,0.349609375,1
149,17,535016.1055999924,2929.5356000075117,False,15000.0,,True,True,inf,True,30,baskeli,bike,0.3,1
150,18,540295.7481999765,4784.174500033259,False,15000.0,,True,True,inf,True,71,maziwa,milk,0.3,1
151,19,547426.8699999666,1245.8890000125393,True,6189.646055390203,bike,False,True,2428.8230276951017,True,30,baskeli,bike,0.3,1
152,20,551873.0808999971,978.5815000068396,True,6101.77431485487,milk,False,True,2384.887157427435,True,71,maziwa,milk,0.3,1
153,21,556740.1925000013,2160.283699980937,True,7097.3662349044835,society,False,True,2383.1831174522417,True,42,chama,society,0.26835937500000007,1
154,22,562720.099499973,inf,True,7096.4275499601445,chicken,False,True,2382.7137749800722,True,49,kuku,chicken,0.349609375,1
155,23,568950.617399998,5123.236100014765,False,15000.0,,True,True,inf,True,28,kichwa,head,0.3,1
156,24,576446.5580999968,1744.4882999989204,True,6804.194771066646,doctor,False,True,2403.097385533323,True,32,tabibu,doctor,0.30000000000000004,1
157,25,582676.5616000048,1544.8621999821626,True,6320.263164620355,head,False,True,2494.1315823101777,True,28,kichwa,head,0.3,1
158,26,587507.6026999741,4155.049699998926,False,15000.0,,True,True,inf,True,41,tumbili,monkey,0.3,1
159,27,594005.3608000162,14905.641999968793,False,15000.0,,True,True,inf,True,62,dubu,bear,0.3,1
160,28,611264.4551999983,7473.428400000557,False,7771.288113566599,do,False,False,2886.6440567832997,True,41,tumbili,monkey,0.3,1
161,29,621509.1812000028,inf,True,7337.649747435635,bear,False,True,3002.8248737178174,True,62,dubu,bear,0.3,1
162,30,627522.3314000177,1306.5342999761924,True,6721.417727690929,bike,False,True,2694.7088638454643,True,30,baskeli,bike,0.250390625,1
163,31,632018.996800005,1461.994599958416,True,6734.25901028701,milk,False,True,2701.129505143505,True,71,maziwa,milk,0.250390625,1
164,32,637150.5344999605,1044.0709000104107,True,7725.905708767172,chicken,False,True,2697.452854383586,True,49,kuku,chicken,0.30000000000000004,1
165,33,641598.5210000072,1174.49189996114,True,6265.90863362014,head,False,True,2466.95431681007,True,28,kichwa,head,0.250390625,1
166,34,646031.4387999824,4191.869599977508,False,15000.0,,True,True,inf,True,23,shukuru,thanks,0.3,1
167,35,652578.395999968,2826.4111000462435,False,15000.0,,True,True,inf,True,50,ujuzi,knowledge,0.3,1
168,36,657757.8700999729,3276.7008999944665,True,6783.812347286838,thanks,False,True,2392.906173643419,True,23,shukuru,thanks,0.3,1
169,37,666886.5023999824,2245.081100030802,True,8040.2898438357115,knowledge,False,True,2521.6449219178558,True,50,ujuzi,knowledge,0.3,1
170,38,673333.223499998,1445.132399967406,True,6970.091998908209,monkey,False,True,2486.0459994541043,True,41,tumbili,monkey,0.250390625,1
171,39,678397.9808000149,1065.9863999462686,True,6196.15091229217,bear,False,True,2432.075456146085,True,62,dubu,bear,0.283203125,1
172,40,682628.7045999779,2774.347700004,False,15000.0,,True,True,inf,True,69,maumiva,pain,0.3,1
173,41,687760.2545999689,7024.0005000378005,False,15000.0,,True,True,inf,True,63,maji,ice,0.3,1
174,42,697139.1786999884,1569.5152999833226,True,6394.050450619491,pain,False,True,2531.0252253097456,True,69,maumiva,pain,0.3,1
175,43,701920.0909999781,1193.6917999992147,True,6028.426161063704,ice,False,True,2514.713080531852,True,63,maji,ice,0.3,1
176,44,705952.3933000164,13362.375499971677,False,15000.0,,True,True,inf,True,46,kofia,hat,0.3,1
177,1,52126.03390001459,3301.1128999642096,False,15000.0,,True,True,inf,True,32,tabibu,doctor,0.3,10
178,2,57754.11759997951,945.0233000097796,True,5956.444377642639,doctor,False,True,1979.2221888213194,True,32,tabibu,doctor,0.3,10
179,3,62602.36109996913,3696.856700000353,False,15000.0,,True,True,inf,True,3,adui,enemy,0.3,10
180,4,68626.67319999309,776.4341000001878,True,5692.695502231016,enemy,False,True,2013.8477511155077,True,3,adui,enemy,0.3,10
181,5,73074.99329996062,2640.1452000136487,False,15000.0,,True,True,inf,True,26,siri,secret,0.3,10
182,6,78038.73430000385,6788.359900005162,False,15000.0,,True,True,inf,True,42,chama,society,0.3,10
183,7,87154.72990000853,887.8356000059284,True,7019.8942760031705,secret,False,True,2510.9471380015852,True,26,siri,secret,0.3,10
184,8,92177.81729996204,597.9654000257142,True,7358.477561257983,society,False,True,2513.7387806289917,True,42,chama,society,0.3,10
185,9,96971.59629996167,3343.466999998782,False,15000.0,,True,True,inf,True,2,pombe,beer,0.3,10
186,10,102637.77159998426,inf,False,6682.861666041584,,False,False,2342.430833020792,True,32,tabibu,doctor,0.349609375,10
187,11,111735.3340999689,1035.7208999921568,True,6417.273112199866,beer,False,True,2542.636556099933,True,2,pombe,beer,0.3,10
188,12,115614.27749996074,1470.4970000311732,False,6401.033508502942,music,False,True,2368.016754251471,True,3,adui,enemy,0.349609375,10
189,13,120110.75799999526,3220.3199999639764,False,15000.0,,True,True,inf,True,6,afisi,office,0.3,10
190,14,125656.89019998536,2770.1756000169553,False,15000.0,,True,True,inf,True,57,dhoruba,storm,0.3,10
191,15,130753.73329996364,1153.2935000141151,True,6663.82715328725,office,False,True,2332.913576643625,True,6,afisi,office,0.3,10
192,16,135020.0781999738,790.9180000424385,True,6177.524938081399,storm,False,True,2256.2624690406997,True,57,dhoruba,storm,0.3,10
193,17,139099.0725000156,1112.0398999773897,False,6763.808130252733,music,False,True,2382.9040651263663,True,26,siri,secret,0.349609375,10
194,18,143129.07359999372,1785.8835000079125,True,7071.8415549154015,society,False,True,2370.4207774577008,True,42,chama,society,0.250390625,10
195,19,148615.2974999859,4019.665799976792,False,6833.661338172511,musicc,False,True,2417.8306690862555,True,32,tabibu,doctor,0.39921874999999996,10
196,20,156294.19709998183,3452.792300027795,False,6360.213630334119,secret,False,True,2347.6068151670597,True,3,adui,enemy,0.39921874999999996,10
197,21,163013.68859998183,1189.3084000330418,True,6078.264047329657,beer,False,True,2373.1320236648285,True,2,pombe,beer,0.250390625,10
198,22,167244.4029999897,3590.5817999737337,False,15000.0,,True,True,inf,True,19,karamu,party,0.3,10
199,23,173159.22729996964,2747.8369000018574,False,15000.0,,True,True,inf,True,34,kioo,mirror,0.3,10
200,24,178232.36179997912,1082.6105999876745,True,6369.923825287343,party,False,True,2352.4619126436714,True,19,karamu,party,0.3,10
201,25,182765.45479998458,525.4579000174999,True,6540.719274260911,mirror,False,True,2271.3596371304557,True,34,kioo,mirror,0.3,10
202,26,186789.79319997597,2813.0753000150435,False,6927.3891418370295,secret,False,True,2464.6945709185147,True,32,tabibu,doctor,0.4488281249999999,10
203,27,192820.28639997588,1470.4171000048518,True,7034.189909539223,office,False,True,2518.0949547696114,True,6,afisi,office,0.250390625,10
204,28,197522.6325999829,1448.2961000176147,False,6642.479593474899,storm,False,True,2488.7397967374495,True,3,adui,enemy,0.4488281249999999,10
205,29,203135.12359996093,961.6248000529595,True,6857.26769693731,storm,False,True,2596.133848468655,True,57,dhoruba,storm,0.250390625,10
206,30,207128.78869997803,1626.0999999940395,True,7277.559207696986,secret,False,True,2639.779603848493,True,26,siri,secret,0.30000000000000004,10
207,31,212110.27419997845,inf,False,6794.2623397613115,do,False,False,2398.1311698806558,True,32,tabibu,doctor,0.4664062499999999,10
208,32,221292.60929999873,3334.436899982393,False,6400.100654282432,secret,False,True,2367.550327141216,True,3,adui,enemy,0.4765624999999999,10
209,33,228553.22369997157,4137.646400020458,False,6410.843936638949,office,False,True,2372.9219683194747,True,19,karamu,party,0.349609375,10
210,34,236148.71079998557,6906.74130001571,False,6838.337244933892,,False,False,2420.168622466946,True,34,kioo,mirror,0.349609375,10
211,35,245401.03840001393,1817.7902999450453,False,6846.812370452613,party,False,True,2424.4061852263067,True,32,tabibu,doctor,0.49101562499999996,10
212,36,250493.87549998937,6543.256699980702,False,6521.314727696357,,False,False,2428.1573638481786,True,3,adui,enemy,0.5011718749999999,10
213,37,259383.14709998667,4531.719200022053,False,15000.0,,True,True,inf,True,50,ujuzi,knowledge,0.3,10
214,38,266243.8042999711,1718.9847000408918,True,6454.438923885195,doctor,False,True,2228.2194619425977,True,32,tabibu,doctor,0.490625,10
215,39,271100.16339999856,1406.6484000068158,True,7781.803843463631,knowledge,False,True,2392.4019217318155,True,50,ujuzi,knowledge,0.3,10
216,40,276467.9570000153,6472.031999961473,False,6463.427425540444,,False,False,2399.213712770222,True,3,adui,enemy,0.5265624999999999,10
217,41,285286.1879999982,2236.5787000162527,True,6721.103814801263,party,False,True,2528.0519074006315,True,19,karamu,party,0.32499999999999996,10
218,42,290590.8967999858,1619.918600015808,True,7034.377137446494,mirror,False,True,2518.188568723247,True,34,kioo,mirror,0.30000000000000004,10
219,43,296717.91519998806,2056.8027999834158,True,6273.242375742353,enemy,False,True,2304.1211878711765,True,3,adui,enemy,0.526171875,10
220,44,301770.5022000009,1672.2609999706037,False,6612.352531365769,party,False,True,2307.1762656828846,True,32,tabibu,doctor,0.540234375,10
221,45,307261.46820001304,3365.346699953079,False,15000.0,,True,True,inf,True,56,wimbo,song,0.3,10
222,46,312953.58520001173,1766.5605999645777,True,6141.852866861655,doctor,False,True,2071.9264334308273,True,32,tabibu,doctor,0.5398437500000001,10
223,47,318002.74440000067,920.1253000064753,True,6009.056790451643,song,False,True,2338.5283952258214,True,56,wimbo,song,0.3,10
224,48,321843.6104999855,7781.024100026116,False,7747.521190409066,,False,False,2375.260595204533,True,50,ujuzi,knowledge,0.349609375,10
225,49,331970.5804999685,1695.220399997197,False,6564.148567879454,secret,False,True,2449.574283939727,True,3,adui,enemy,0.57578125,10
226,50,337151.8871000153,2586.8322999449447,True,6427.000944632076,doctor,False,True,2214.500472316038,True,32,tabibu,doctor,0.5769531250000001,10
227,51,342776.34619997116,794.3501000409015,True,6029.056689530782,enemy,False,True,2182.028344765391,True,3,adui,enemy,0.575390625,10
228,trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha,10
229,1,365253.17420001375,3277.494599984493,False,15000,,True,True,inf,False,47,ufu,death,0.3,10
230,2,370856.8189999787,857.8110000235029,True,15000,death,False,True,1977.031343603261,False,47,ufu,death,0.3,10
231,3,374994.761799986,4447.9287000140175,False,15000,,True,True,inf,False,63,maji,ice,0.3,10
232,4,381770.3736000112,984.3572999816388,True,15000,ice,False,True,2075.35233102668,False,63,maji,ice,0.3,10
233,5,385522.17869996093,3024.563000013586,False,15000,,True,True,inf,False,5,rafiki,friend,0.3,10
234,6,390873.240099987,5409.385900013149,False,15000,,True,True,inf,False,24,barua,letter,0.3,10
235,7,398607.2785999859,1215.0480999844149,True,15000,friend,False,True,2462.883426578823,False,5,rafiki,friend,0.3,10
