trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha
20,231993.9461000031,1159.00560002774,True,6764.466806670013,garden,False,True,2383.2334033350066,True,36,bustani,garden,0.34921875
21,236476.01410001516,2340.830900007859,True,5838.61049686428,bus,False,True,2419.80524843214,True,27,basi,bus,0.29414062499999993
22,241790.77309998684,4230.365600029472,False,15000.0,,True,True,inf,True,30,baskeli,bike,0.3
23,248369.9296999839,6014.977600018028,False,15000.0,,True,True,inf,True,46,kofia,hat,0.3
24,256732.41729999427,6460.293100040872,False,6433.419757663683,,False,False,2550.7098788318417,True,30,baskeli,bike,0.3
25,265578.8606000133,1769.397999974899,True,6295.303579279878,hat,False,True,2648.151789639939,True,46,kofia,hat,0.3
26,270592.63890003785,4898.64149998175,False,7155.487980963383,bike,False,True,2578.7439904816915,True,32,tabibu,doctor,0.4488281249999999
27,278890.76670003124,2877.078599995002,False,6876.472441958004,bike,False,True,2605.736220979002,True,66,dunia,world,0.349609375
28,284819.0253000357,inf,True,6596.6592951605535,pain,False,False,2632.3296475802767,True,69,maumiva,pain,0.349609375
29,293815.44939999003,1995.2241000137292,False,6776.7040173698215,world,False,True,2389.3520086849107,True,32,tabibu,doctor,0.4492187499999999
30,300162.03519998817,2315.8141000312753,False,15000.0,,True,True,inf,True,53,wakati,alarm,0.3
31,304826.6138000181,3440.3241999680176,False,15000.0,,True,True,inf,True,35,tofaa,apple,0.3
32,310608.086000022,811.6156999603845,True,6308.110730531683,alarm,False,True,2321.5553652658414,True,53,wakati,alarm,0.3
33,314822.46029999806,inf,False,6255.027318311905,koffie,False,True,2295.0136591559526,True,35,tofaa,apple,0.3
34,320453.64459999837,2027.443700004369,False,6364.61301126871,doctor,False,True,2516.306505634355,True,30,baskeli,bike,0.349609375
35,325816.9605000294,2729.693599976599,False,6595.678745092939,doctor,False,True,2465.3393725464693,True,66,dunia,world,0.39921874999999996
36,332631.7908000201,1144.3537999875844,False,6089.281336269096,apple,False,True,2545.140668134548,True,46,kofia,hat,0.349609375
37,337078.30500003183,1092.897099966649,True,6412.728129202422,pain,False,True,2540.364064601211,True,69,maumiva,pain,0.32499999999999996
38,341343.5567999841,inf,True,6975.047792459748,doctor,False,True,2488.523896229874,True,32,tabibu,doctor,0.47382812499999993
39,348140.171200037,inf,False,7248.113439509373,bus,False,True,2625.0567197546866,True,36,bustani,garden,0.398828125
40,356786.176100024,1094.0730000147596,True,6366.883295249299,world,False,True,2350.9416476246497,True,66,dunia,world,0.396484375
41,361583.8899000082,3295.010600006208,True,6433.238207603354,alarm,False,True,2384.119103801677,True,53,wakati,alarm,0.349609375
42,368013.45159998164,3645.577300048899,False,6223.801157209743,bus,False,True,2445.9005786048715,True,30,baskeli,bike,0.39921874999999996
43,375260.1733999909,1164.602900040336,True,6672.442938682092,apple,False,True,2503.721469341046,True,35,tofaa,apple,0.250390625
44,380025.9490000317,3074.6360999764875,False,7033.8771550692045,garden,False,True,2517.9385775346022,True,32,tabibu,doctor,0.49921874999999993
45,386604.76439999184,3538.4870000416413,True,6045.843059020629,hat,False,True,2523.4215295103145,True,46,kofia,hat,0.39921874999999996
46,393052.1563999937,1495.6737000029534,False,7115.552755242912,bike,False,True,2558.776377621456,True,36,bustani,garden,0.42734375
47,397766.90170000074,inf,True,6156.940464799486,bus,False,True,2578.970232399743,True,27,basi,bus,0.3437499999999999
48,404146.6983000282,1412.7672999748029,False,6185.519390291642,garden,False,True,2426.759695145821,True,30,baskeli,bike,0.4488281249999999

trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha
1,434748.26279998524,3768.737100006547,False,15000,,True,True,inf,False,26,siri,secret,0.3
2,440865.71650003316,896.909200004302,True,15000,secret,False,True,2021.754423037053,False,26,siri,secret,0.3
3,448177.83280002186,2935.407699958887,False,15000,,True,True,inf,False,31,kijana,boy,0.3
4,453458.6340000387,862.4889999628067,True,15000,boy,False,True,1947.441286116072,False,31,kijana,boy,0.3
5,457741.4053999819,4957.700500031933,False,15000,,True,True,inf,False,56,wimbo,song,0.3
6,465054.35930000385,4890.349499997683,False,15000,,True,True,inf,False,58,limau,lemon,0.3
7,472301.3165000011,inf,False,15000,boy,False,True,2533.302833725184,False,56,wimbo,song,0.3
8,483212.2945000301,1194.1993999644183,True,15000,lemon,False,True,2686.2719627239035,False,58,limau,lemon,0.3
9,487608.4594000131,832.1120999753475,True,15000,secret,False,True,2363.1318870801288,False,26,siri,secret,0.250390625
10,492107.30889998376,1967.9930999991484,False,15000,,True,True,inf,False,34,kioo,mirror,0.3
11,496422.61740000686,7261.243299988564,True,15000,boy,False,True,2318.181691438414,False,31,kijana,boy,0.349609375
12,506787.60440001497,1440.2725999825634,True,15000,mirror,False,True,2538.8265023750873,False,34,kioo,mirror,0.3
13,511434.16130001424,3433.876800001599,False,15000,,True,True,inf,False,19,karamu,party,0.3
14,517212.4145000125,3047.359200019855,False,15000,,True,True,inf,False,63,maji,ice,0.3
15,522609.71460002474,1312.4139999854378,True,15000,party,False,True,2362.912038411773,False,19,karamu,party,0.3
16,527639.9519999977,629.0854000253603,True,15000,ice,False,True,2320.479870800117,False,63,maji,ice,0.3
17,531456.5123000066,inf,True,15000,song,False,True,2466.939488369339,False,56,wimbo,song,0.349609375
18,537671.3722000131,977.6492000091821,True,15000,lemon,False,True,2406.219000294444,False,58,limau,lemon,0.250390625
19,541801.0298000299,1112.8009999520145,True,15000,boy,False,True,2407.293313490163,False,31,kijana,boy,0.30000000000000004
20,546032.4032999924,3645.8185000228696,False,15000,,True,True,inf,False,2,pombe,beer,0.3
21,552028.483800008,4619.319099991117,False,15000,,True,True,inf,False,64,duka,shop,0.3
22,558992.7425000351,2210.5503999628127,False,15000,bear,False,True,2456.676024857503,False,2,pombe,beer,0.3
23,564824.3770999834,inf,True,15000,shop,False,True,2448.4298758646146,False,64,duka,shop,0.3
24,579668.402899988,1061.5747999981977,True,15000,mirror,False,True,2612.185512888634,False,34,kioo,mirror,0.250390625
25,583865.717299981,11688.260500028264,False,15000,,False,True,2505.443983682795,False,19,karamu,party,0.349609375
26,597907.0874000317,862.7005000016652,True,15000,song,False,True,2640.98142910157,False,56,wimbo,song,0.34921875
27,601790.2283000294,2293.2669000001624,True,15000,ice,False,True,2650.67397053284,False,63,maji,ice,0.262109375
28,607603.589300008,3501.5399000258185,False,15000,,True,True,inf,False,51,chunga,pot,0.3
29,613451.9519000314,1038.070999959018,True,15000,beer,False,True,2416.997514564938,False,2,pombe,beer,0.250390625
30,617332.5333999819,844.8880000505596,True,15000,pot,False,True,2278.8811536534627,False,51,chunga,pot,0.3
31,621080.1378000178,5226.050099998247,True,15000,shop,False,True,2439.1858847872604,False,64,duka,shop,0.349609375
32,629628.7236000062,3479.5342999859713,True,15000,party,False,True,2429.2574440605886,False,19,karamu,party,0.39921874999999996
33,636523.4928000136,3431.1719000106677,False,15000,,True,True,inf,False,24,barua,letter,0.3
34,642303.2936999807,3824.3492000037804,False,15000,,True,True,inf,False,3,adui,enemy,0.3
35,648487.7746999846,1075.6308000418358,True,15000,letter,False,True,2405.5520954151702,False,24,barua,letter,0.3
36,653117.2587000183,2817.9410999873653,False,15000,,False,True,2342.657193931592,False,3,adui,enemy,0.3
37,658295.7772000227,2077.8343999991193,True,15000,party,False,True,2297.8872490890994,False,19,karamu,party,0.398828125
38,665128.3131000237,inf,True,15000,shop,False,True,2386.2727349570864,False,64,duka,shop,0.39921874999999996
39,674090.2705999906,1978.637600026559,True,15000,pot,False,True,2461.507351727606,False,51,chunga,pot,0.250390625
40,678970.0995000312,4039.089299971238,False,15000,,True,True,inf,False,55,likizo,holidays,0.3
41,685383.7467000121,1027.4265999905765,True,15000,song,False,True,2468.685382039162,False,56,wimbo,song,0.29960937500000007
42,689165.0391999865,993.6827000346966,False,15000,holiday,False,True,2306.8522440539928,False,55,likizo,holidays,0.3
43,694348.4829000081,7557.23959999159,True,15000,shop,False,True,2291.5719926112283,False,64,duka,shop,0.4488281249999999

