trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha
38,415607.6948000118,1955.1291999523528,True,6215.76818567752,food,False,True,2441.88409283876,True,39,chakula,food,0.410546875
39,420619.44239999866,5974.894499988295,False,5907.141104476337,,False,False,2287.5705522381686,True,71,maziwa,milk,0.3
40,428941.0846999963,3309.67479996616,True,6061.94831342448,song,False,True,2364.97415671224,True,56,wimbo,song,0.349609375

trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha
1,477597.11719996994,4085.588000016287,False,15000,,True,True,inf,False,34,kioo,mirror,0.3
2,484008.7304000044,881.9753999705426,True,15000,mirror,False,True,2046.18476301834,False,34,kioo,mirror,0.3
3,487958.42509996146,15956.289900001138,False,15000,,True,True,inf,False,52,lango,door,0.3
4,506236.98749998584,997.6739999838173,True,15000,door,False,True,2691.0167069471604,False,52,lango,door,0.3
5,510340.0205000071,10350.64889997011,False,15000,,True,True,inf,False,48,chapati,bread,0.3
6,523019.4276999682,3327.2292999899946,False,15000,,True,True,inf,False,33,bibi,grandmother,0.3
7,528673.5756999697,2149.2132000275888,True,15000,bread,False,True,2693.1725189427284,False,48,chapati,bread,0.3
8,534184.5812000101,1026.0369000025094,True,15000,grandmother,False,True,2362.335936362329,False,33,bibi,grandmother,0.3
9,539151.8847999978,1683.2458999706432,True,15000,mirror,False,True,2475.4174714173964,False,34,kioo,mirror,0.250390625
10,543776.5778999892,4250.151399988681,False,15000,,True,True,inf,False,69,maumiva,pain,0.3
11,550352.2832999588,2330.340000044089,False,15000,,True,True,inf,False,27,basi,bus,0.3
12,555006.6069999593,2651.9089000066742,True,15000,pain,False,True,2365.92363648936,False,69,maumiva,pain,0.3
13,560546.4346999652,2112.0976000092924,True,15000,bus,False,True,2306.8056902424896,False,27,basi,bus,0.3
14,565376.1783000082,1682.7002999489196,True,15000,door,False,True,2458.9883800290313,False,52,lango,door,0.250390625
15,569988.2750000106,6358.332499978133,False,15000,,True,True,inf,False,36,bustani,garden,0.3
16,578672.9231000063,4129.652999981772,False,15000,,True,True,inf,False,13,kanisa,church,0.3
17,585128.1676999643,1082.4342000414617,True,15000,garden,False,True,2559.6274357088964,False,36,bustani,garden,0.3
18,589721.2858999847,977.2593000088818,True,15000,church,False,True,2355.8403138724498,False,13,kanisa,church,0.3
19,594128.0650999979,1955.2924999734387,True,15000,bread,False,True,2526.3055403759427,False,48,chapati,bread,0.250390625
20,599085.2002999745,1189.3442000146024,True,15000,grandmother,False,True,2546.610421055579,False,33,bibi,grandmother,0.250390625
21,604909.3293999904,1616.0211999667808,True,15000,pain,False,True,2366.3953037272076,False,69,maumiva,pain,0.250390625
22,609327.7131000068,1434.8043999634683,True,15000,bus,False,True,2356.4938818203323,False,27,basi,bus,0.250390625
23,613509.6730999649,7148.863800044637,False,15000,,True,True,inf,False,67,maslahi,interest,0.3
24,622982.3134999606,5060.18780003069,False,15000,,True,True,inf,False,45,chanjo,scissors,0.3
25,630369.6875000023,2992.7821999881417,True,15000,interest,False,True,2633.7663972806336,False,67,maslahi,interest,0.3
26,637230.4922000039,892.0026999549009,True,15000,scissors,False,True,2518.849296088575,False,45,chanjo,scissors,0.3
27,645466.7955999612,14999.47640002938,False,15000,,False,False,2478.5921577160034,False,36,bustani,garden,0.349609375
28,662811.8959999993,3749.7151999850757,False,15000,knife,False,True,2634.823243355757,False,13,kanisa,church,0.349609375
29,669432.2471999913,3914.2143999924883,False,15000,,True,True,inf,False,49,kuku,chicken,0.3
30,675672.2839999711,1930.1593999844044,False,15000,,True,True,inf,False,11,roho,soul,0.3
31,679927.3056999664,1051.1599000310525,True,15000,chicken,False,True,2324.3959468384196,False,49,kuku,chicken,0.3
32,684278.8377999677,882.749899988994,True,15000,soul,False,True,2207.430779345972,False,11,roho,soul,0.3
33,688448.9097999758,3548.681700020097,True,15000,interest,False,True,2449.399858542439,False,67,maslahi,interest,0.349609375
34,695115.0467999978,1548.9995999960229,True,15000,garden,False,True,2460.419424506152,False,36,bustani,garden,0.30000000000000004
35,699782.0789999678,2220.303000009153,False,15000,chicken,False,True,2505.878920938273,False,45,chanjo,scissors,0.349609375
36,705212.5112999929,1015.6980999745429,False,15000,chicken,False,True,2421.272980927749,False,13,kanisa,church,0.39374999999999993
37,709357.6183000114,5084.795999980997,False,15000,,True,True,inf,False,2,pombe,beer,0.3
38,716769.6464000037,4504.674799973145,False,15000,,True,True,inf,False,53,wakati,alarm,0.3
39,723599.8073999654,986.5210000425577,True,15000,beer,False,True,2518.5694292493313,False,2,pombe,beer,0.3
40,728617.6435999805,549.8215000261553,True,15000,alarm,False,True,2399.39173377878,False,53,wakati,alarm,0.3
41,732492.1077999752,2302.2180999978445,True,15000,chicken,False,True,2404.29808263051,False,49,kuku,chicken,0.27460937500000004

