trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha
40,458303.0337999989,3135.0684999998193,False,6097.091057185295,,False,True,2382.5455285926473,True,10,kamba,rope,0.4488281249999999
41,463810.9284999991,1035.4473000006983,True,6926.258295559289,secret,False,True,2464.1291477796444,True,26,siri,secret,0.250390625
42,468401.12619999854,1897.3593000009423,True,6487.907134521799,cloud,False,True,2411.4535672608995,True,59,wingu,cloud,0.250390625
43,473733.4417999991,2317.7907999998424,False,15000.0,,True,True,inf,True,52,lango,door,0.3
44,478387.8159999986,2781.1103999993065,True,5810.505744316721,rope,False,True,2239.2528721583603,True,10,kamba,rope,0.45546874999999987
45,484128.60949999955,1468.361200000858,True,5969.192387294039,door,False,True,2318.5961936470194,True,52,lango,door,0.3
46,488552.208699999,2321.687600000587,False,6574.4643729887,,False,True,2454.73218649435,True,60,duara,wheel,0.39921874999999996
47,493247.5336999996,1895.8622999998624,False,15000.0,,True,True,inf,True,28,kichwa,head,0.3
48,497508.8600999989,1987.512899999274,False,15000.0,,True,True,inf,True,6,afisi,office,0.3
49,501849.4625999993,1124.2224999986938,True,5746.246445849483,head,False,True,2207.1232229247416,True,28,kichwa,head,0.3

trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha
1,510933.8451999974,2724.2771000019275,False,15000,,True,True,inf,False,66,dunia,world,0.3
2,516010.69359999744,1049.0341000004555,True,15000,world,False,True,1928.0894366844318,False,66,dunia,world,0.3
3,521257.895499999,2211.304699998407,False,15000,,True,True,inf,False,71,maziwa,milk,0.3
4,525824.0991999991,inf,True,15000,milk,False,True,1877.1267010463714,False,71,maziwa,milk,0.3
5,531786.3947000005,2595.0685999996495,False,15000,,True,True,inf,False,70,farasi,horse,0.3
6,536735.6828999983,2253.058800000814,False,15000,,True,True,inf,False,42,chama,society,0.3
7,541341.2763999986,1054.8463000013726,True,15000,horse,False,True,2268.19259862961,False,70,farasi,horse,0.3
8,546079.2184999991,706.8514999991748,True,15000,society,False,True,2255.02976298075,False,42,chama,society,0.3
9,550452.6606999971,2594.6233000031207,False,15000,,True,True,inf,False,58,limau,lemon,0.3
10,555401.3994999987,2021.8322000000626,False,15000,,True,True,inf,False,4,jioni,evening,0.3
11,559778.4906999987,1329.2173000008333,True,15000,lemon,False,True,2253.917615748683,False,58,limau,lemon,0.3
12,564166.5017999986,1691.6630000013392,True,15000,evening,False,True,2217.905023866988,False,4,jioni,evening,0.3
13,569726.2998000006,3124.918899997254,False,15000,,False,True,2479.8144084821374,False,66,dunia,world,0.349609375
14,575223.1565999973,3276.886999999988,False,15000,,False,True,2429.8634376919385,False,71,maziwa,milk,0.349609375
15,580866.075599999,2618.3076999987243,False,15000,,True,True,inf,False,23,shukuru,thanks,0.3
16,585842.4362000006,2734.1372999980813,False,15000,,True,True,inf,False,34,kioo,mirror,0.3
17,590928.0215999971,1038.8780000029365,True,15000,thanks,False,True,2298.9622593966037,False,23,shukuru,thanks,0.3
18,595059.7798999988,3485.25940000033,False,15000,,False,True,2247.070758852012,False,34,kioo,mirror,0.3
19,600917.6807999974,1779.2005000010831,True,15000,horse,False,True,2496.8766043575292,False,70,farasi,horse,0.250390625
20,605801.1402999982,1517.2659999988973,True,15000,society,False,True,2500.3109379111015,False,42,chama,society,0.250390625
21,611645.6260999985,1189.2222999995574,True,15000,world,False,True,2397.8837812414686,False,66,dunia,world,0.30000000000000004
22,615838.1837999986,1428.0392000001157,True,15000,lemon,False,True,2455.8801842292564,False,58,limau,lemon,0.250390625
23,620373.2662000002,1905.148499998264,False,15000,,False,True,2462.285002448286,False,4,jioni,evening,0.349609375
24,624642.8837999993,2902.703699997859,False,15000,,False,True,2491.637941372365,False,71,maziwa,milk,0.39921874999999996
25,629897.993399998,1889.7766000009142,False,15000,,True,True,inf,False,40,kitanda,bed,0.3
26,634142.6200999995,4335.443100000732,False,15000,,True,True,inf,False,19,karamu,party,0.3
27,640832.8175999995,1084.723399999435,True,15000,bed,False,True,2349.4793251425363,False,40,kitanda,bed,0.3
28,644676.5827999988,810.3848999999464,True,15000,party,False,True,2326.6443060334486,False,19,karamu,party,0.3
29,648707.6414999973,2321.4771000021137,True,15000,thanks,False,True,2471.608878984691,False,23,shukuru,thanks,0.27460937500000004
30,654052.9774999996,3029.5375999994576,False,15000,,False,True,2492.6198980868603,False,34,kioo,mirror,0.349609375
31,659436.2432999988,1237.923100001295,True,15000,milk,False,True,2436.8778971271918,False,71,maziwa,milk,0.398828125
32,663653.7647999976,1056.957100001513,True,15000,evening,False,True,2393.6251336481596,False,4,jioni,evening,0.30000000000000004
33,667889.4510999998,3294.481199998758,False,15000,,True,True,inf,False,48,chapati,bread,0.3
34,673538.2795000005,3454.0460999996867,False,15000,,True,True,inf,False,20,sauti,voice,0.3
35,679344.6896999994,1293.2612999975681,True,15000,bread,False,True,2378.26652231349,False,48,chapati,bread,0.3
36,683687.8708000004,843.4990999994334,True,15000,voice,False,True,2304.1700433624624,False,20,sauti,voice,0.3
37,687366.1471999985,11411.523800001363,False,15000,,True,True,inf,False,64,duka,shop,0.3
38,701135.5060999994,1933.148600001121,False,15000,,False,True,2495.872699576794,False,40,kitanda,bed,0.349609375
39,705440.4147999994,3401.807199999923,True,15000,shop,False,True,2682.9680109036703,False,64,duka,shop,0.3
40,711906.4302999978,1851.5684000011533,True,15000,mirror,False,True,2575.613613148413,False,34,kioo,mirror,0.34921875
41,716899.1628999974,1378.628599999589,False,15000,,False,True,2629.8422700543165,False,19,karamu,party,0.349609375
42,720642.7194999997,2001.6217999982182,False,15000,,False,True,2443.849632587328,False,71,maziwa,milk,0.44843749999999993
43,725004.2614999984,1655.8125000010477,False,15000,,True,True,inf,False,61,lugha,language,0.3
44,729012.9344999987,1500.8430000016233,False,15000,,False,True,2362.3943247298453,False,48,chapati,bread,0.349609375
45,732874.6646,1701.3608999985736,True,15000,language,False,True,2156.945222857407,False,61,lugha,language,0.3
46,738146.2886999979,1838.108200001414,False,15000,,False,True,2430.2250231836915,False,20,sauti,voice,0.349609375
47,742348.6828999994,2117.8689999978524,False,15000,,False,True,2368.406379249053,False,40,kitanda,bed,0.39921874999999996
48,746823.829699999,1707.4680000004591,True,15000,milk,False,True,2361.446509645171,False,71,maziwa,milk,0.4253906249999999
49,752316.7162999999,2248.1841999979224,False,15000,,True,True,inf,False,7,jiwe,stone,0.3
50,756918.9125999983,2310.867100000847,True,15000,party,False,True,2389.4436640303734,False,19,karamu,party,0.34375
51,762432.1759999985,2627.7776999995112,True,15000,stone,False,True,2302.145739272114,False,7,jiwe,stone,0.3
52,768143.549999997,1478.1655000005849,False,15000,,False,True,2497.8955714953136,False,64,duka,shop,0.349609375
53,771981.9925999981,2738.0819999999367,False,15000,,False,True,2355.863111258441,False,48,chapati,bread,0.39921874999999996
54,777086.937699998,1426.014500000747,False,15000,,False,True,2383.6102899433536,False,40,kitanda,bed,0.4488281249999999
55,780883.4421999999,2738.6398999989033,False,15000,,False,True,2373.708166545905,False,20,sauti,voice,0.39921874999999996
56,785979.8119999978,1532.9199000006774,True,15000,language,False,True,2430.890777521379,False,61,lugha,language,0.250390625
57,791059.7197999996,1672.946499998914,False,15000,,True,True,inf,False,45,chanjo,scissors,0.3
58,795088.1281000002,2019.645299998927,False,15000,,False,True,2442.5370600498854,False,34,kioo,mirror,0.398828125
59,799462.1856999984,3958.482500002021,False,15000,,False,True,2193.747304082689,False,45,chanjo,scissors,0.3

