trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha
19,661794.8771999218,1209.6267000306398,True,6977.1530480590945,friend,False,True,2489.5765240295473,True,5,rafiki,friend,0.30000000000000004
20,666028.602699982,1571.508599910885,True,15000.0,mirror,True,True,inf,True,34,kioo,mirror,0.3
21,672263.4060999844,inf,True,5818.321783717415,sky,False,True,2409.6608918587076,True,12,anga,sky,0.349609375
22,678090.5505998526,1217.345500132069,True,6819.387600386766,mirror,False,True,2410.693800193383,True,34,kioo,mirror,0.3
23,682433.8447998744,1321.1119999177754,True,15000.0,book,True,True,inf,True,72,fasihi,book,0.3
24,687930.7050998323,1349.8811000026762,True,15000.0,evening,True,True,inf,True,4,jioni,evening,0.3
25,697496.5195998084,1208.9883000589907,True,6444.327633682033,book,False,True,2556.1638168410163,True,72,fasihi,book,0.3
26,701925.2318998333,1168.2874001562595,True,7344.848892922334,evening,False,True,2506.924446461167,True,4,jioni,evening,0.3
27,709376.1628000066,6495.696999831125,False,6499.014492566389,,False,False,2583.5072462831945,True,69,maumiva,pain,0.349609375
28,718222.8237998206,1528.0948001891375,True,7991.125010857211,holidays,False,True,2663.5625054286056,True,55,likizo,holidays,0.30000000000000004
29,723677.6866998989,3992.5518000964075,False,6372.831020753257,book,False,True,2686.9155103766284,True,46,kofia,hat,0.349609375
30,730662.1948999818,1333.9521999005228,False,6100.8026087974085,skybackslas,False,False,2550.9013043987043,True,12,anga,sky,0.39921874999999996
31,739117.4261998385,1463.9491999987513,True,6993.977595053414,mirror,False,True,2497.988797526707,True,34,kioo,mirror,0.250390625
32,743712.1621000115,1831.47729979828,True,15000.0,bread,True,True,inf,True,48,chapati,bread,0.3
33,749219.7035998106,999.7195000760257,True,6067.831708516309,pain,False,True,2367.9158542581545,True,69,maumiva,pain,0.30000000000000004
34,753190.7078998629,1018.7914001289755,True,6191.924120577252,bread,False,True,2263.462060288626,True,48,chapati,bread,0.3
35,757490.856599994,inf,True,6281.91534168589,book,False,True,2474.957670842945,True,72,fasihi,book,0.349609375
36,763701.2691998389,1749.482300132513,True,7327.4156135222,evening,False,True,2498.2078067611,True,4,jioni,evening,0.250390625
37,769075.4083998036,1117.434100015089,True,5996.188477949869,sky,False,True,2498.5942389749343,True,12,anga,sky,0.398828125
38,773214.9684999604,6101.583800045773,False,6043.189524635369,,False,False,2522.0947623176844,True,46,kofia,hat,0.38749999999999996
39,781670.4227000009,1897.59729988873,True,15000.0,science,True,True,inf,True,68,elimu,science,0.3
40,790225.8470999077,1605.966999894008,True,15000.0,song,True,True,inf,True,56,wimbo,song,0.3
41,795452.5526999496,1459.3686000443995,True,7324.644338732154,science,False,True,2496.822169366077,True,68,elimu,science,0.3
42,800564.1206998844,956.1028000898659,True,5962.550826477233,song,False,True,2315.2754132386167,True,56,wimbo,song,0.3
43,804590.4517997988,inf,False,6190.257376632186,hat,False,True,2429.128688316093,True,72,fasihi,book,0.39921874999999996
44,811141.9771998189,5905.373899964616,False,6620.854579321117,e,False,False,2477.9272896605585,True,48,chapati,bread,0.349609375
45,820127.5448999368,1612.8930000122637,True,5984.1934876700225,hat,False,True,2492.5967438350112,True,46,kofia,hat,0.384765625
46,825320.2466999646,955.1807998213917,True,5772.48440653406,sky,False,True,2386.74220326703,True,12,anga,sky,0.3984375
47,829150.5149998702,1438.6561999563128,True,15000.0,lemon,True,True,inf,True,58,limau,lemon,0.3
48,835169.080299791,3120.61160011217,False,5989.196994764774,friend,False,True,2328.598497382387,True,72,fasihi,book,0.42460937499999996

