trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha
6,479016.9906,1910.1759999999776,True,15000,office,True,True,inf,False,6,afisi,office,0.3
7,486733.7087,4561.41519999993,False,15000,hat,False,True,2647.0328923046036,False,22,kazi,work,0.3
8,494627.68149999995,1963.638600000064,False,15000,hat,False,True,2580.4819406133383,False,6,afisi,office,0.3
9,499681.9879,1414.2024000000674,False,15000,hat,False,True,2379.2757096297223,False,10,kamba,rope,0.349609375
10,504074.2042,2680.0316999999923,True,15000,father,True,True,inf,False,18,baba,father,0.3
11,511657.05640000006,3506.608999999822,True,15000,voice,True,True,inf,False,20,sauti,voice,0.3
12,519569.6760999999,8926.306000000099,False,15000,dad,False,True,2575.4193241553685,False,18,baba,father,0.3
13,531694.0292,1815.9611999999033,True,15000,voice,False,True,2757.8175025679598,False,20,sauti,voice,0.3
14,537321.9372,2466.095599999884,True,15000,hat,False,True,2636.3538417888535,False,46,kofia,hat,0.27460937500000004
15,542747.5022000001,4020.5987999998033,True,15000,work,False,True,2425.3834437163578,False,22,kazi,work,0.349609375
16,550146.4513000001,inf,True,15000,rope,False,True,2467.863783815155,False,10,kamba,rope,0.39921874999999996
17,559397.7322000001,2465.8013999998802,True,15000,office,False,True,2525.5001838963844,False,6,afisi,office,0.29414062499999993
18,565472.7999,2471.078600000008,True,15000,chair,True,True,inf,False,43,kiti,chair,0.3
19,578597.0656,1938.048300000024,True,15000,father,False,True,2462.959600186431,False,18,baba,father,0.250390625
20,584113.9589,2854.477199999965,False,15000,seat,False,True,2705.1483740124886,False,43,kiti,chair,0.3
21,592344.4701,5481.9370000000345,True,15000,rope,False,True,2534.339522395441,False,10,kamba,rope,0.4488281249999999
22,600779.1852999999,1878.2162000000244,True,15000,voice,False,True,2560.16484129369,False,20,sauti,voice,0.250390625
23,606873.3365999999,1991.6678000001702,False,15000,hat,False,True,2601.032524227442,False,22,kazi,work,0.39921874999999996
24,612939.7522,1061.625199999893,False,15000,hat,False,True,2303.6417966961367,False,10,kamba,rope,0.45781249999999996
25,617165.0996999999,6183.4523000000045,False,15000,,True,True,inf,False,61,lugha,language,0.3
26,625697.4375,6524.625799999922,False,15000,,True,True,inf,False,9,ajabu,wonder,0.3
27,634576.3483000001,2043.7626000000164,True,15000,language,False,True,2656.399787731499,False,61,lugha,language,0.3
28,641809.8901000001,1068.6664999998175,True,15000,wonder,False,True,2602.228870770165,False,9,ajabu,wonder,0.3
29,649599.661,2806.7800000001444,False,15000,hat,False,True,2573.5807692019744,False,22,kazi,work,0.4394531249999999
30,655552.7637,4088.8502999999328,False,15000,hat,False,True,2585.865423425308,False,43,kiti,chair,0.349609375
31,662623.2861000001,4477.966199999792,False,15000,hat,False,True,2585.5024685787475,False,10,kamba,rope,0.482421875
32,670063.1773,4463.386200000066,False,15000,hat,False,True,2237.392195617548,False,22,kazi,work,0.43984374999999987
33,677499.6787,2958.261300000013,True,15000,king,True,True,inf,False,65,maliki,king,0.3
34,685771.1064,2963.2970000000205,False,15000,hat,False,True,2306.2950622643298,False,10,kamba,rope,0.5078125
35,691627.1380999999,1796.8755000001984,True,15000,king,False,True,2513.1926556522994,False,65,maliki,king,0.3
36,696650.1906999999,1659.7790000000969,True,15000,language,False,True,2492.357318140024,False,61,lugha,language,0.250390625
37,702717.6273,2364.073199999868,True,15000,wonder,False,True,2482.41695224756,False,9,ajabu,wonder,0.27460937500000004
38,709037.7845000001,15055.819099999964,False,15000,,False,False,2526.7262966690714,False,43,kiti,chair,0.39921874999999996

